customer_tweet_id,customer_message,support_reply
1472886,@SpotifyCares is your website down? It won't let me update my card info or add my son.,@461881 Hi there! We've just sent a DM your way. Let's carry on chatting there /AK
745220,.@115888 there is one ad for a haunted house by me that is so creepy that is triggering my fear of clowns. Please stop this ad.,"@298150 Sorry Rebecca, we didn't mean to scare you! We'll pass your feedback on to our Ads team /KL"
2251318,Hey @115888 Eminem dropped song today. And it’s not on Spotify yet. I hope you see the problem,"@655855 Hey there! Just to check, is this the track you're looking for: spotify:track:7zLGHiDWd9T1Rxw4PQCb13? Keep us posted /DF"
832173,@SpotifyCares he is in Spotify! just not available in my region yet.....,@318197 Got it. It might be down to licensing matters. Hopefully we'll have him available in your country soon /MO
1780837,@SpotifyCares i got problems w my spotify need help pls,@535053 Hey! The cavalry's arrived. Could you let us know what's happening exactly? Is your Spotify misbehaving? We'll see what we can suggest /LP
2251340,"@SpotifyCares No messages, just the bad crackling and popping, tried downloading and streaming, also cleared cache",@655860 Thanks. Can you let us know the exact Spotify version you're running on your PC? Just click on Help &gt; About Spotify /NG
829949,@SpotifyCares the web player isn't working for any song at all.,"@317635 Hmm. Is this happening over WiFi, 3G/4G, or both? Can you also let us know which tracks or artists are you unable to play? /RE"
1520000,@SpotifyCares Well it stopped after I tweeted you...🤔🤔🤔,@472541 No worries! Just give us a shout if the problem persists. We're... https://t.co/zOXI69QSqg 🙂 /AU
2118676,@115888 when are we getting an update for iPhone X? It's annoying to use the app with those big black bars.,"@624386 Hey Ankit! We're afraid we don't any info at this time. No worries, we'll make sure to keep everyone updated as soon as we have any news /JT"
565403,"@115888 are you going to do the personalised 2017 songs? That would be wicked, I loved that, last year! 😍😀🎉👌🏻👌🏻👌🏻","@252497 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ"
551322,"@SpotifyCares I'm a premium user and after updating Spotify based on the program notification I get ""Cannot find 'API-MS-WIN-CORE-PROCESSTHREADS-L1-1-2.DLL'. I'm using Windows 7 64bit.","@248476 2: Once done, just download a new installer at https://t.co/cgbgyQ4C7a and reinstall the app. Let us know how it plays out /LM"
378241,"@SpotifyCares I cant login to my account, and someone changed the email to reset the password. is there a phone # to contact you guys?","@205752 1: We don't offer telephone support right now, but our Accounts team will take care of this for you. Just head to our contact form..."
1356636,"Why is this even a constraint, @115888 ?  And why is it incredibly small? https://t.co/PtfzYmQv9t","@436309 2: You can find more info here: https://t.co/59ABtm5Ftl. For anything else, give us a shout /JE"
2405265,@SpotifyCares Sounds good,"@691810 Thanks for bearing with us! For anything else, we're just a tweet away. https://t.co/m4HWSbgHVZ /JE"
1861563,"@SpotifyCares Simply listening to music and moments later hear the fan fire up. CPU at 110%. Cleared all Spotify files/app, reinstalled, still happening.","@556378 Got it. Can you check if ""High quality streaming"" is turned on? Also, can you try disabling all local files sources on your Settings? /SJ"
1834459,@SpotifyCares This does not help.. I actually think it is bugged as it hasnt changed in weeks with only 1 song related that I have no disliked and removed,@284977 Can you DM us your account's email address or username or email address? We'll take a look backstage /RH https://t.co/ldFdZRiNAt
2075702,"@SpotifyCares My account has been stolen, and as I can't log in, I can't report it via the form in support. How do I get hold of you guys?","@613883 Hey, sorry to hear that! On the contact form: https://t.co/ZgU70TbP8M, select Logging in &gt; I can't log in to Spotify &gt; I Still Need Help /MU"
1967861,@115888 why u no accept my card anymore. :(,"@583114 Hey, help's arrived! Can you DM us your account's username or email address? We'll check behind the scenes /MC https://t.co/ldFdZRiNAt"
1759271,@SpotifyCares when I tap on one of the JT songs it does stop playing anything else I'm listening to (something with an incorrect format?),@210382 Got it. We've notified our team about this issue. They'll be looking into this further for you /JQ
1939303,".@SpotifyCares Please add ""Reggaeton Lento (Remix)"" by CNCO &amp; Little Mix on ""Top Hits Philippines"" playlist please","@466471 Hey! Our Curation team is independent. They use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /CX"
1453228,@SpotifyCares  https://t.co/RzO5NtOjHM,"@457249 Thanks! We're looking into this at the moment. For now, we'd recommend copying the Song Link and pasting it on Twitter to share /MT"
2551358,"@SpotifyCares I also sent you a dm, pls check it out","@724805 Hey there! For your security, we'd suggest deleting your previous tweets that shows your account details. Also, we've already replied to your DM. Check your inbox to find our response /CH"
293887,"@SpotifyCares i was listening to a song that was not previously greyed out, now i cant click on another song to play and it wont play the one i'm stuck on","@209818 Hey there, that's not cool! What device, operating system, and version of Spotify are you using? We'll lend a hand /SY"
2622912,Why Red Velvet/Perfect Velvet album is not available in my country Turkey.Please I need to listen that beautiful album in everywhere freely. @115888 @191335,@741010 Hey Ezgi! We’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /TF
2968,@SpotifyCares https://t.co/T85iGba29f,@116395 Got it. Are you getting a specific error message when you try playing this track? A screenshot of it would come in handy /KB
1934801,All I want for Christmas is for Metamorphosis by Hilary Duff to be added to @115888 @116380,@575678 Hey Samantha! Can you tell us what country your account is set to? We'll check things out /CH
356945,"@SpotifyCares hi, I cannot find the albums Another Rosie Christmas and Rosie Christmas on spotify. My Xmas playlist incomplete without them!",@200756 Hi Steven! Can you let us know which country you're in? We'll take a look backstage /GT
1972497,@SpotifyCares @SpotifyCares,@584230 Hey! We've just sent a DM your way. Let's carry on chatting there /RV
839057,@SpotifyCares Yes thankyou,@319641 https://t.co/qAh6tkevrD! You know where to find us if there's anything else /KM
1609245,@SpotifyCares or https://t.co/qmmDkDs518 it‘s indeed an issue. pls fix it,@494079 Sorry for that. Can you try checking out some of the steps here: https://t.co/AderDHf8Nu? Let us know how you get on /PL
577397,@SpotifyCares  Which day  spotify  will report sales data to my aggregater,"@255909 Hey! You can contact our Artist team here: https://t.co/p1wbtdELHu. If you've reached out, DM us your email address &amp; we'll chase it up /DF"
1649303,@115888 When are y’all gonna update your app for the IPhone X,"@503795 Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated /DF"
2239723,"@SpotifyCares Won't take my payment, very annoying.  Need help deadline is today","@653044 Hey April, help's arrived! Can you DM us your account's email address or username? We'll take a look backstage /KM https://t.co/ldFdZRiNAt"
1902404,"@50400 Heya KT any chance u could/have ur people update the ""KT Tunstall Complete"" playlilst on @125633 to include KIN and AE2?",@399928 Hey there! This sounds like something for our Artist Services friends. You can reach out to them here: https://t.co/3j9HWSEG0s /KP
1963119,@115888 Not sure if it does it for any other artists. Currently not for anything in my library💁‍♀️,"@582073 2: Things soundtracks. Not to worry, we'll pass on your feedback to the right team. Drop us a tweet if anything else comes up /MT"
2095135,@115888 where’s your update to support #iPhoneX #Spotifyiphonex #spotify,"@311994 Hey Joey! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see 🙂 /MA"
1470934,SOS my @115888 doesn’t show up on my lock screen any more and it’s driving me nuts help,@461434 Hey there! Can you let us know the device/OS and Spotify version you're using? We'll see what we can suggest /AR
2560577,"Hey @SpotifyCares I need to switch a UK-based Family account over to a US Family one without losing our playlists etc. (now we live here!). Can you help, pretty please?!",@726776 Hi Paul. We sure can! Could you DM us your username or email address? /I https://t.co/ldFdZRiNAt
2473685,"@SpotifyCares I have never used the Spotify student offer and when i try to get it, it says I've already redeemed this offer??",@707289 Hi! Help's here. Can you DM us your account's username and email address? We'll take a closer look /SV https://t.co/ldFdZRiNAt
2547402,@SpotifyCares Is it based on downloaded songs or play time? I’m a premium subscriber and have almost all of his songs on my account but never received a presale code,"@331212 It should be based on the stream count. If you listen to your downloaded songs while online, it should be counted as well. Fingers crossed you should get yours soon /PL"
31598,"@115888 Hi, I am interested in tickets for the pre-sale to Kygos concert in stockholm. Is it possible to obtain the required password?:)",@122971 Hey! Pre-sale codes are being sent out by email to some of Kygo's biggest fans on Spotify. Hopefully you're one of them /CB
